date;temperature;humidity;heat_index;pH
1733184000000;31.40;13.00;29.26;5
1733184000000;31.40;13.00;29.26;6
1733184000000;31.40;13.00;29.26;7
1733184000000;31.40;14.00;29.27;6
1733184000000;31.40;13.00;29.26;7
1733184000000;31.40;13.00;29.26;5
1733184000000;31.40;13.00;29.26;7
1733184000000;31.40;13.00;29.26;4
1733184000000;31.40;13.00;29.26;6
1733184000000;31.40;13.00;29.26;4
1733184000000;31.40;12.00;29.15;4
1733184000000;31.40;12.00;29.15;7
1733184000000;31.40;12.00;29.15;6
1733184000000;31.40;12.00;29.15;7
1733184000000;31.40;12.00;29.15;4
1733184000000;31.30;12.00;29.07;4
1733184000000;31.30;12.00;29.07;7
1733184000000;31.30;11.00;28.96;7
1733184000000;31.30;11.00;28.96;7
1733184000000;31.30;11.00;28.96;7
1733184000000;31.30;11.00;28.96;4
1733184000000;31.30;11.00;28.96;4
1733184000000;31.30;11.00;28.96;4
1733184000000;31.30;11.00;28.96;7
1733184000000;31.30;11.00;28.96;6
1733184000000;31.30;11.00;28.96;5
1733184000000;31.30;11.00;28.96;5
1733184000000;31.30;11.00;28.96;5
1733184000000;31.30;11.00;28.96;4
1733184000000;31.30;11.00;28.96;7
1733184000000;31.30;11.00;28.96;6
1733184000000;31.30;11.00;28.96;4
1733184000000;31.30;12.00;29.07;6
1733184000000;31.30;11.00;28.96;4
1733184000000;31.30;11.00;28.96;4
1733184000000;31.30;11.00;28.96;4
1733184000000;31.30;11.00;28.96;6
1733184000000;31.30;12.00;29.07;5
1733184000000;31.30;12.00;29.07;6
1733184000000;31.30;12.00;29.07;5
1733184000000;31.30;12.00;29.07;5
1733184000000;31.30;12.00;29.07;7
1733184000000;31.30;12.00;29.07;7
1733184000000;31.30;12.00;29.07;5
1733184000000;31.30;13.00;29.18;5
1733184000000;31.30;13.00;29.18;6
1733184000000;31.30;13.00;29.18;4
1733184000000;31.20;12.00;28.99;6
1733184000000;31.20;12.00;28.99;5
1733184000000;31.20;12.00;28.99;7
1733184000000;31.20;12.00;28.99;6
1733184000000;31.20;12.00;28.99;5
1733184000000;31.20;12.00;28.99;6
1733184000000;31.30;12.00;29.07;6
1733184000000;31.20;12.00;28.99;5
1733184000000;31.20;13.00;29.09;5
1733184000000;31.30;13.00;29.18;5
1733184000000;31.20;12.00;28.99;5
1733184000000;31.30;12.00;29.07;5
1733184000000;31.30;12.00;29.07;7
1733184000000;31.30;12.00;29.07;4
1733184000000;31.30;12.00;29.07;4
1733184000000;31.30;12.00;29.07;4
1733184000000;31.30;12.00;29.07;4
1733184000000;31.30;12.00;29.07;7
1733184000000;31.20;12.00;28.99;6
1733184000000;31.20;12.00;28.99;7
1733184000000;31.20;12.00;28.99;6
1733184000000;31.20;13.00;29.09;4
1733184000000;31.20;13.00;29.09;4
1733184000000;31.30;13.00;29.18;5
1733184000000;31.20;13.00;29.09;6
1733184000000;31.20;13.00;29.09;7
1733184000000;31.20;13.00;29.09;4
1733184000000;31.20;13.00;29.09;5
1733184000000;31.20;13.00;29.09;6
1733184000000;31.20;13.00;29.09;4
1733184000000;31.30;13.00;29.18;6
1733184000000;31.30;13.00;29.18;5
1733184000000;31.30;13.00;29.18;7
1733184000000;31.20;14.00;29.10;4
1733184000000;31.30;14.00;29.18;6
1733184000000;31.20;14.00;29.10;7
1733184000000;31.20;15.00;29.11;5
1733184000000;31.20;15.00;29.11;6
1733184000000;31.20;15.00;29.11;4
1733184000000;31.20;15.00;29.11;6
1733184000000;31.20;15.00;29.11;7
1733184000000;31.20;15.00;29.11;6
1733184000000;31.20;15.00;29.11;5
1733184000000;31.20;14.00;29.10;5
1733184000000;31.20;14.00;29.10;4
1733184000000;31.20;14.00;29.10;5
1733184000000;31.10;14.00;29.02;5
1733184000000;31.20;14.00;29.10;6
1733184000000;31.20;15.00;29.11;7
1733184000000;31.20;14.00;29.10;4
1733184000000;31.20;14.00;29.10;7
1733184000000;31.20;14.00;29.10;4
1733184000000;31.20;14.00;29.10;4
1733184000000;31.20;15.00;29.11;5
1733184000000;31.20;15.00;29.11;6
1733184000000;31.20;15.00;29.11;6
1733184000000;31.20;15.00;29.11;4
1733184000000;31.20;16.00;29.13;4
1733184000000;31.20;16.00;29.13;5
1733184000000;31.20;17.00;29.15;5
1733184000000;31.30;17.00;29.24;5
1733184000000;31.30;17.00;29.24;7
1733184000000;31.30;17.00;29.24;7
1733184000000;31.30;16.00;29.21;5
1733184000000;31.30;16.00;29.21;7
1733184000000;31.40;16.00;29.30;5
1733184000000;31.30;16.00;29.21;5
1733184000000;31.40;16.00;29.30;7
1733184000000;31.40;16.00;29.30;4
1733184000000;31.40;16.00;29.30;7
1733184000000;31.50;16.00;29.38;4
1733184000000;31.50;15.00;29.36;4
1733184000000;31.50;15.00;29.36;6
1733184000000;31.50;15.00;29.36;7
1733184000000;31.50;16.00;29.38;5
1733184000000;31.40;16.00;29.30;4
1733184000000;31.40;16.00;29.30;6
1733184000000;31.40;17.00;29.32;5
1733184000000;31.40;17.00;29.32;5
1733184000000;31.40;17.00;29.32;5
1733184000000;31.40;17.00;29.32;6
1733184000000;31.30;17.00;29.24;7
1733184000000;31.30;17.00;29.24;6
1733184000000;31.30;17.00;29.24;6
1733184000000;31.30;17.00;29.24;7
1733184000000;31.30;17.00;29.24;4
1733184000000;31.30;17.00;29.24;6
1733184000000;31.30;17.00;29.24;7
1733184000000;31.30;17.00;29.24;6
1733184000000;31.40;17.00;29.32;4
1733184000000;31.40;16.00;29.30;7
1733184000000;31.40;16.00;29.30;6
1733184000000;31.50;16.00;29.38;5
1733184000000;31.40;16.00;29.30;5
1733184000000;31.50;15.00;29.36;7
1733184000000;31.50;15.00;29.36;6
1733184000000;31.50;14.00;29.35;4
1733184000000;31.50;15.00;29.36;6
1733184000000;31.40;15.00;29.28;6
1733184000000;31.40;16.00;29.30;7
1733184000000;31.40;16.00;29.30;7
1733184000000;31.40;17.00;29.32;7
1733184000000;31.30;17.00;29.24;7
1733184000000;31.30;18.00;29.27;4
1733184000000;31.20;18.00;29.18;6
1733184000000;31.20;19.00;29.21;5
1733184000000;31.20;19.00;29.21;6
1733184000000;31.10;20.00;29.16;7
1733184000000;31.00;20.00;29.08;6
1733184000000;30.90;21.00;29.03;7
1733184000000;30.90;21.00;29.03;7
1733184000000;30.90;22.00;29.08;7
1733184000000;30.90;23.00;29.13;5
1733184000000;30.90;23.00;29.13;7
1733184000000;30.90;24.00;29.18;6
1733184000000;30.90;24.00;29.18;4
1733184000000;30.90;24.00;29.18;6
1733184000000;30.90;24.00;29.18;4
1733184000000;30.90;24.00;29.18;6
1733184000000;30.90;24.00;29.18;7
1733184000000;30.90;24.00;29.18;5
1733184000000;30.90;24.00;29.18;6
1733184000000;30.90;24.00;29.18;4
1733184000000;30.90;24.00;29.18;6
1733184000000;30.90;24.00;29.18;4
1733184000000;30.90;24.00;29.18;6
1733184000000;30.90;25.00;29.25;7
1733184000000;30.90;24.00;29.18;5
1733184000000;30.90;24.00;29.18;7
1733184000000;30.90;24.00;29.18;6
1733184000000;30.90;24.00;29.18;6
1733184000000;30.90;24.00;29.18;7
1733184000000;30.90;24.00;29.18;6
1733184000000;30.90;24.00;29.18;5
1733184000000;30.90;24.00;29.18;5
1733184000000;30.90;24.00;29.18;5
1733184000000;30.90;23.00;29.13;5
1733184000000;30.90;23.00;29.13;7
1733184000000;30.90;23.00;29.13;4
1733184000000;30.90;23.00;29.13;6
1733184000000;30.90;23.00;29.13;4
1733184000000;30.90;23.00;29.13;4
1733184000000;30.90;23.00;29.13;6
1733184000000;30.90;22.00;29.08;5
1733184000000;30.90;22.00;29.08;4
1733184000000;30.90;22.00;29.08;7
1733184000000;30.90;22.00;29.08;4
1733184000000;30.90;21.00;29.03;5
1733184000000;30.90;21.00;29.03;7
1733184000000;30.90;21.00;29.03;6
1733184000000;30.90;21.00;29.03;5
1733184000000;30.90;21.00;29.03;4
1733184000000;30.90;21.00;29.03;7
1733184000000;30.90;21.00;29.03;7
1733184000000;31.00;20.00;29.08;5
1733184000000;31.00;20.00;29.08;7
1733184000000;31.00;20.00;29.08;4
1733184000000;31.00;19.00;29.04;7
1733184000000;31.00;19.00;29.04;5
1733184000000;31.00;19.00;29.04;7
1733184000000;31.10;18.00;29.09;6
1733184000000;31.10;18.00;29.09;4
1733184000000;31.10;18.00;29.09;6
1733184000000;31.10;18.00;29.09;5
1733184000000;31.10;17.00;29.07;6
1733184000000;31.10;17.00;29.07;4
1733184000000;31.10;17.00;29.07;4
1733184000000;31.20;16.00;29.13;4
1733184000000;31.20;16.00;29.13;5
1733184000000;31.10;16.00;29.05;7
1733184000000;31.20;17.00;29.15;4
1733184000000;31.20;17.00;29.15;6
1733184000000;31.20;17.00;29.15;6
1733184000000;31.20;17.00;29.15;4
1733184000000;31.10;17.00;29.07;7
1733184000000;31.10;17.00;29.07;5
1733184000000;31.10;17.00;29.07;7
1733184000000;31.10;17.00;29.07;4
1733184000000;31.10;17.00;29.07;7
1733184000000;31.10;17.00;29.07;6
1733184000000;31.10;17.00;29.07;7
1733184000000;31.10;17.00;29.07;6
1733184000000;31.00;17.00;28.98;4
1733184000000;31.00;16.00;28.96;4
1733184000000;31.00;17.00;28.98;4
1733184000000;31.00;17.00;28.98;6
1733184000000;31.10;17.00;29.07;4
1733184000000;31.10;17.00;29.07;5
1733184000000;31.10;17.00;29.07;5
1733184000000;31.10;17.00;29.07;6
1733184000000;31.10;17.00;29.07;4
1733184000000;31.10;17.00;29.07;6
1733184000000;31.10;17.00;29.07;4
1733184000000;31.10;17.00;29.07;7
1733184000000;31.10;16.00;29.05;6
1733184000000;31.10;16.00;29.05;7
1733184000000;31.10;16.00;29.05;4
1733184000000;31.10;16.00;29.05;4
1733184000000;31.00;16.00;28.96;4
1733184000000;31.10;17.00;29.07;6
1733184000000;31.00;17.00;28.98;6
1733184000000;31.10;17.00;29.07;7
1733184000000;31.00;17.00;28.98;5
1733184000000;31.00;17.00;28.98;5
1733184000000;31.00;17.00;28.98;7
1733184000000;31.10;17.00;29.07;5
1733184000000;31.00;16.00;28.96;5
1733184000000;31.00;17.00;28.98;4
1733184000000;31.10;16.00;29.05;5
1733184000000;31.00;16.00;28.96;6
1733184000000;31.10;16.00;29.05;7
1733184000000;31.10;16.00;29.05;7
1733184000000;31.00;16.00;28.96;6
1733184000000;31.00;16.00;28.96;4
1733184000000;31.00;16.00;28.96;5
1733184000000;31.00;16.00;28.96;7
1733184000000;31.00;17.00;28.98;5
1733184000000;31.00;17.00;28.98;6
1733184000000;30.90;16.00;28.88;6
1733184000000;30.90;16.00;28.88;5
1733184000000;30.90;16.00;28.88;7
1733184000000;30.90;16.00;28.88;5
1733184000000;30.90;16.00;28.88;7
1733184000000;30.90;16.00;28.88;5
1733184000000;30.90;16.00;28.88;6
1733184000000;30.90;16.00;28.88;4
1733184000000;30.90;16.00;28.88;5
1733184000000;30.90;16.00;28.88;7
1733184000000;30.90;17.00;28.90;4
1733184000000;30.90;17.00;28.90;5
1733184000000;30.90;17.00;28.90;7
1733184000000;30.90;17.00;28.90;4
1733184000000;30.90;17.00;28.90;7
1733184000000;30.90;17.00;28.90;6
1733184000000;30.90;17.00;28.90;4
1733184000000;30.90;17.00;28.90;4
1733184000000;30.90;17.00;28.90;4
1733184000000;30.90;17.00;28.90;7
1733184000000;30.90;16.00;28.88;6
1733184000000;30.90;16.00;28.88;4
1733184000000;30.90;16.00;28.88;7
1733184000000;30.90;16.00;28.88;4
1733184000000;30.90;16.00;28.88;7
1733184000000;30.90;16.00;28.88;6
1733184000000;30.90;16.00;28.88;7
1733184000000;30.90;16.00;28.88;6
1733184000000;30.90;17.00;28.90;7
1733184000000;30.90;17.00;28.90;4
1733184000000;30.90;17.00;28.90;4
1733184000000;30.90;17.00;28.90;4
1733184000000;30.90;17.00;28.90;4
1733184000000;30.90;17.00;28.90;4
1733184000000;30.90;17.00;28.90;7
1733184000000;30.90;17.00;28.90;7
1733184000000;30.90;17.00;28.90;4
1733184000000;30.90;17.00;28.90;4
1733184000000;30.80;17.00;28.82;5
1733184000000;30.80;17.00;28.82;4
1733184000000;30.90;17.00;28.90;7
1733184000000;30.80;17.00;28.82;6
1733184000000;30.90;17.00;28.90;7
1733184000000;30.90;17.00;28.90;5
1733184000000;30.90;17.00;28.90;4
1733184000000;30.90;17.00;28.90;4
1733184000000;30.90;16.00;28.88;7
1733184000000;30.90;16.00;28.88;5
1733184000000;30.90;16.00;28.88;7
1733184000000;30.80;16.00;28.80;4
1733184000000;30.90;16.00;28.88;6
1733184000000;30.90;16.00;28.88;6
1733184000000;30.90;16.00;28.88;4
1733184000000;30.90;16.00;28.88;5
1733184000000;30.90;17.00;28.90;5
1733184000000;30.90;17.00;28.90;5
1733184000000;30.90;17.00;28.90;6
1733184000000;30.90;17.00;28.90;6
1733184000000;30.90;17.00;28.90;6
1733184000000;30.90;17.00;28.90;4
1733184000000;30.90;17.00;28.90;6
1733184000000;30.80;17.00;28.82;4
1733184000000;30.80;17.00;28.82;5
1733184000000;30.80;17.00;28.82;5
1733184000000;30.80;17.00;28.82;5
1733184000000;30.80;17.00;28.82;4
1733184000000;30.80;17.00;28.82;6
1733184000000;30.80;17.00;28.82;4
1733184000000;30.90;17.00;28.90;4
1733184000000;30.80;17.00;28.82;5
1733184000000;30.80;17.00;28.82;6
1733184000000;30.80;17.00;28.82;7
1733184000000;30.80;17.00;28.82;5
1733184000000;30.80;17.00;28.82;4
1733184000000;30.90;18.00;28.92;6
1733184000000;30.90;18.00;28.92;5
1733184000000;30.90;18.00;28.92;4
1733184000000;30.90;18.00;28.92;7
1733184000000;30.90;18.00;28.92;7
1733184000000;30.90;18.00;28.92;6
1733184000000;30.90;18.00;28.92;6
1733184000000;30.90;18.00;28.92;7
1733184000000;30.90;18.00;28.92;7
1733184000000;30.90;18.00;28.92;5
1733184000000;30.80;18.00;28.84;4
1733184000000;30.90;18.00;28.92;7
1733184000000;30.90;18.00;28.92;4
1733184000000;30.80;18.00;28.84;7
1733184000000;30.90;19.00;28.96;4
1733184000000;30.80;19.00;28.87;7
1733184000000;30.80;19.00;28.87;5
1733184000000;30.90;19.00;28.96;6
1733184000000;30.90;19.00;28.96;4
1733184000000;30.90;19.00;28.96;5
1733184000000;30.80;19.00;28.87;4
1733184000000;30.80;19.00;28.87;7
1733184000000;30.80;19.00;28.87;6
1733184000000;30.80;19.00;28.87;5
1733184000000;30.80;18.00;28.84;7
1733184000000;30.80;19.00;28.87;7
1733184000000;30.80;18.00;28.84;7
1733184000000;30.90;19.00;28.96;4
1733184000000;30.90;19.00;28.96;6
1733184000000;30.90;19.00;28.96;6
1733184000000;30.80;18.00;28.84;6
1733184000000;30.90;18.00;28.92;6
1733184000000;30.90;18.00;28.92;6
1733184000000;30.80;18.00;28.84;6
1733184000000;30.90;18.00;28.92;6
1733184000000;30.90;18.00;28.92;7
1733184000000;30.80;18.00;28.84;6
1733184000000;30.80;18.00;28.84;7
1733184000000;30.80;19.00;28.87;4
1733184000000;30.80;19.00;28.87;7
1733184000000;30.80;19.00;28.87;7
1733184000000;30.80;19.00;28.87;6
1733184000000;30.80;19.00;28.87;6
1733184000000;30.80;19.00;28.87;5
1733184000000;30.80;19.00;28.87;5
1733184000000;30.80;19.00;28.87;7
1733184000000;30.80;19.00;28.87;7
1733184000000;30.80;19.00;28.87;6
1733184000000;30.80;19.00;28.87;6
1733184000000;30.80;18.00;28.84;5
1733184000000;30.90;18.00;28.92;4
1733184000000;30.80;18.00;28.84;5
1733184000000;30.80;18.00;28.84;7
1733184000000;30.80;18.00;28.84;6
1733184000000;30.80;18.00;28.84;6
1733184000000;30.80;18.00;28.84;4
1733184000000;30.80;18.00;28.84;5
1733184000000;30.80;18.00;28.84;6
1733184000000;30.80;18.00;28.84;4
1733184000000;30.80;18.00;28.84;4
1733184000000;30.80;18.00;28.84;6
1733184000000;30.80;18.00;28.84;6
1733184000000;30.80;19.00;28.87;5
1733184000000;30.80;19.00;28.87;6
1733184000000;30.80;19.00;28.87;6
1733184000000;30.80;19.00;28.87;6
1733184000000;30.80;19.00;28.87;6
1733184000000;30.80;19.00;28.87;5
1733184000000;30.80;19.00;28.87;6
1733184000000;30.80;19.00;28.87;7
1733184000000;30.80;19.00;28.87;6
1733184000000;30.80;18.00;28.84;6
1733184000000;30.80;18.00;28.84;4
1733184000000;30.80;18.00;28.84;4
1733184000000;30.80;18.00;28.84;6
1733184000000;30.80;18.00;28.84;6
1733184000000;30.80;18.00;28.84;5
1733184000000;30.80;18.00;28.84;5
1733184000000;30.80;18.00;28.84;6
1733184000000;30.80;18.00;28.84;4
1733184000000;30.80;18.00;28.84;7
1733184000000;30.80;18.00;28.84;4
1733184000000;30.80;18.00;28.84;7
1733184000000;30.80;18.00;28.84;6
1733184000000;30.80;18.00;28.84;6
1733184000000;30.80;18.00;28.84;4
1733184000000;30.80;18.00;28.84;6
1733184000000;30.80;18.00;28.84;4
1733184000000;30.80;18.00;28.84;6
1733184000000;30.80;18.00;28.84;6
1733184000000;30.80;18.00;28.84;4
1733184000000;30.80;18.00;28.84;7
1733184000000;30.80;18.00;28.84;5
1733184000000;30.80;18.00;28.84;4
1733184000000;30.80;18.00;28.84;6
1733184000000;30.80;18.00;28.84;6
1733184000000;30.80;18.00;28.84;4
1733184000000;30.80;18.00;28.84;5
1733184000000;30.80;18.00;28.84;4
1733184000000;30.80;19.00;28.87;4
1733184000000;30.80;19.00;28.87;4
1733184000000;30.80;19.00;28.87;4
1733184000000;30.80;19.00;28.87;4
1733184000000;30.80;19.00;28.87;5
1733184000000;30.80;19.00;28.87;6
1733184000000;30.80;20.00;28.90;6
1733184000000;30.80;20.00;28.90;6
1733184000000;30.80;20.00;28.90;4
1733184000000;30.80;20.00;28.90;6
1733184000000;30.80;20.00;28.90;6
1733184000000;30.80;20.00;28.90;7
1733184000000;30.80;20.00;28.90;5
1733184000000;30.80;20.00;28.90;6
1733184000000;30.80;20.00;28.90;7
1733184000000;30.70;20.00;28.82;7
1733184000000;30.80;21.00;28.94;6
1733184000000;30.80;21.00;28.94;6
1733184000000;30.80;21.00;28.94;4
1733184000000;30.80;21.00;28.94;5
1733184000000;30.80;21.00;28.94;5
1733184000000;30.80;21.00;28.94;5
1733184000000;30.80;21.00;28.94;4
1733184000000;30.80;21.00;28.94;4
1733184000000;30.80;21.00;28.94;5
1733184000000;30.80;21.00;28.94;7
1733184000000;30.80;21.00;28.94;7
1733184000000;30.80;21.00;28.94;6
1733184000000;30.80;21.00;28.94;7
1733184000000;30.80;21.00;28.94;6
1733184000000;30.80;21.00;28.94;5
1733184000000;30.80;21.00;28.94;6
1733184000000;30.80;21.00;28.94;5
1733184000000;30.80;22.00;28.99;7
1733184000000;30.80;21.00;28.94;5
1733184000000;30.80;21.00;28.94;7
1733184000000;30.80;22.00;28.99;4
1733184000000;30.80;22.00;28.99;7
1733184000000;30.80;22.00;28.99;5
1733184000000;30.80;22.00;28.99;6
1733184000000;30.80;22.00;28.99;5
1733184000000;30.80;22.00;28.99;6
1733184000000;30.80;22.00;28.99;6
1733184000000;30.80;22.00;28.99;6
1733184000000;30.80;22.00;28.99;5
1733184000000;30.80;22.00;28.99;4
1733184000000;30.80;22.00;28.99;5
1733184000000;30.80;22.00;28.99;7
1733184000000;30.80;22.00;28.99;4
1733184000000;30.80;22.00;28.99;7
1733184000000;30.80;22.00;28.99;6
1733184000000;30.80;22.00;28.99;4
1733184000000;30.80;22.00;28.99;4
1733184000000;30.80;22.00;28.99;7
1733184000000;30.80;22.00;28.99;5
1733184000000;30.80;22.00;28.99;7
1733184000000;30.80;22.00;28.99;7
1733184000000;30.80;22.00;28.99;4
1733184000000;30.80;22.00;28.99;6
1733184000000;30.80;22.00;28.99;5
1733184000000;30.80;22.00;28.99;4
1733184000000;30.80;22.00;28.99;6
1733184000000;30.80;22.00;28.99;7
1733184000000;30.80;22.00;28.99;4
1733184000000;30.80;22.00;28.99;7
1733184000000;30.80;22.00;28.99;7
1733184000000;30.80;22.00;28.99;6
1733184000000;30.80;22.00;28.99;5
1733184000000;30.80;21.00;28.94;7
1733184000000;30.80;21.00;28.94;5
1733184000000;30.80;21.00;28.94;7
1733184000000;30.80;21.00;28.94;5
1733184000000;30.80;21.00;28.94;5
1733184000000;30.80;21.00;28.94;7
1733184000000;30.80;21.00;28.94;7
1733184000000;30.80;21.00;28.94;5
1733184000000;30.80;21.00;28.94;7
1733184000000;30.80;21.00;28.94;7
1733184000000;30.80;21.00;28.94;5
1733184000000;30.80;21.00;28.94;7
1733184000000;30.80;21.00;28.94;4
1733184000000;30.80;21.00;28.94;6
1733184000000;30.70;21.00;28.86;6
1733184000000;30.70;21.00;28.86;7
1733184000000;30.80;21.00;28.94;5
1733184000000;30.70;21.00;28.86;5
1733184000000;30.70;21.00;28.86;4
1733184000000;30.70;21.00;28.86;6
1733184000000;30.70;21.00;28.86;5
1733184000000;30.70;22.00;28.90;6
1733184000000;30.70;22.00;28.90;5
1733184000000;30.70;22.00;28.90;7
1733184000000;30.70;22.00;28.90;5
1733184000000;30.70;22.00;28.90;5
1733184000000;30.70;22.00;28.90;7
1733184000000;30.70;22.00;28.90;4
1733184000000;30.70;22.00;28.90;7
1733184000000;30.70;22.00;28.90;5
1733184000000;30.70;22.00;28.90;4
1733184000000;30.70;23.00;28.95;7
1733184000000;30.70;23.00;28.95;4
1733184000000;30.70;23.00;28.95;7
1733184000000;30.70;23.00;28.95;7
1733184000000;30.70;23.00;28.95;5
1733184000000;30.70;23.00;28.95;6
1733184000000;30.70;23.00;28.95;4
1733184000000;30.70;23.00;28.95;7
1733184000000;30.70;23.00;28.95;6
1733184000000;30.70;23.00;28.95;7
1733184000000;30.70;23.00;28.95;6
1733184000000;30.70;23.00;28.95;4
1733184000000;30.70;24.00;29.00;5
1733184000000;30.70;24.00;29.00;5
1733184000000;30.70;24.00;29.00;7
1733184000000;30.70;25.00;29.06;4
1733184000000;30.70;25.00;29.06;6
1733184000000;30.70;25.00;29.06;7
1733184000000;30.70;25.00;29.06;6
1733184000000;30.70;25.00;29.06;5
1733184000000;30.70;25.00;29.06;5
1733184000000;30.70;25.00;29.06;7
1733184000000;30.70;25.00;29.06;4
1733184000000;30.70;26.00;29.13;4
1733184000000;30.70;26.00;29.13;4
1733184000000;30.70;26.00;29.13;4
1733184000000;30.70;26.00;29.13;7
1733184000000;30.70;26.00;29.13;7
1733184000000;30.70;26.00;29.13;7
1733184000000;30.70;27.00;29.19;5
1733184000000;30.70;27.00;29.19;4
1733184000000;30.70;27.00;29.19;6
1733184000000;30.70;27.00;29.19;5
1733184000000;30.70;27.00;29.19;7
1733184000000;30.70;27.00;29.19;6
1733184000000;30.70;27.00;29.19;6
1733184000000;30.70;27.00;29.19;4
1733184000000;30.70;27.00;29.19;5
1733184000000;30.70;27.00;29.19;5
1733184000000;30.70;27.00;29.19;4
1733184000000;30.70;27.00;29.19;4
1733184000000;30.70;27.00;29.19;5
1733184000000;30.70;28.00;29.27;4
1733184000000;30.70;28.00;29.27;7
1733184000000;30.70;28.00;29.27;7
1733184000000;30.70;28.00;29.27;4
1733184000000;30.70;28.00;29.27;6
1733184000000;30.70;28.00;29.27;6
1733184000000;30.70;28.00;29.27;6
1733184000000;30.70;28.00;29.27;5
1733184000000;30.70;28.00;29.27;5
1733184000000;30.70;28.00;29.27;4
1733184000000;30.70;28.00;29.27;4
1733184000000;30.70;28.00;29.27;5
1733184000000;30.70;28.00;29.27;4
1733184000000;30.70;28.00;29.27;7
1733184000000;30.70;28.00;29.27;4
1733184000000;30.70;28.00;29.27;6
1733184000000;30.70;28.00;29.27;5
1733184000000;30.60;28.00;29.17;4
1733184000000;30.60;28.00;29.17;5
1733184000000;30.60;28.00;29.17;5
1733184000000;30.60;28.00;29.17;4
1733184000000;30.60;28.00;29.17;7
1733184000000;30.60;28.00;29.17;7
1733184000000;30.60;29.00;29.25;7
1733184000000;30.60;29.00;29.25;6
1733184000000;30.60;29.00;29.25;5
1733184000000;30.70;29.00;29.34;7
1733184000000;30.60;29.00;29.25;6
1733184000000;30.60;29.00;29.25;5
1733184000000;30.60;29.00;29.25;5
1733184000000;30.60;29.00;29.25;5
1733184000000;30.70;29.00;29.34;6
1733184000000;30.60;29.00;29.25;5
1733184000000;30.70;29.00;29.34;5
1733184000000;30.70;29.00;29.34;5
1733184000000;30.70;29.00;29.34;4
1733184000000;30.70;29.00;29.34;4
1733184000000;30.70;29.00;29.34;6
1733184000000;30.70;29.00;29.34;4
1733184000000;30.60;29.00;29.25;5
1733184000000;30.70;29.00;29.34;6
1733184000000;30.60;29.00;29.25;6
1733184000000;30.70;29.00;29.34;5
1733184000000;30.70;29.00;29.34;4
1733184000000;30.60;29.00;29.25;6
1733184000000;30.70;29.00;29.34;7
1733184000000;30.70;29.00;29.34;7
1733184000000;30.70;29.00;29.34;5
1733184000000;30.70;29.00;29.34;7
1733184000000;30.60;29.00;29.25;7
1733184000000;30.70;29.00;29.34;4
1733184000000;30.70;29.00;29.34;6
1733184000000;30.60;29.00;29.25;5
1733184000000;30.70;29.00;29.34;6
1733184000000;30.60;29.00;29.25;7
1733184000000;30.60;29.00;29.25;4
1733184000000;30.70;29.00;29.34;4
1733184000000;30.60;29.00;29.25;7
1733184000000;30.70;29.00;29.34;5
1733184000000;30.70;29.00;29.34;4
1733184000000;30.70;29.00;29.34;7
1733184000000;30.70;29.00;29.34;5
1733184000000;30.70;29.00;29.34;5
1733184000000;30.70;30.00;29.43;6
1733184000000;30.70;30.00;29.43;4
1733184000000;30.70;30.00;29.43;7
1733184000000;30.60;30.00;29.33;5
1733184000000;30.70;30.00;29.43;7
1733184000000;30.70;30.00;29.43;6
1733184000000;30.70;30.00;29.43;7
1733184000000;30.70;30.00;29.43;6
1733184000000;30.70;30.00;29.43;5
1733184000000;30.60;30.00;29.33;4
1733184000000;30.70;30.00;29.43;5
1733184000000;30.70;31.00;29.52;7
1733184000000;30.70;31.00;29.52;5
1733184000000;30.70;31.00;29.52;6
1733184000000;30.70;31.00;29.52;5
1733184000000;30.70;31.00;29.52;7
1733184000000;30.70;31.00;29.52;4
1733184000000;30.70;31.00;29.52;5
1733184000000;30.70;31.00;29.52;7
1733184000000;30.70;31.00;29.52;7
1733184000000;30.70;31.00;29.52;7
1733184000000;30.70;31.00;29.52;4
1733184000000;30.70;31.00;29.52;6
1733184000000;30.70;31.00;29.52;4
1733184000000;30.70;32.00;29.61;4
1733184000000;30.70;33.00;29.71;6
1733184000000;30.70;33.00;29.71;4
1733184000000;30.70;33.00;29.71;4
1733184000000;30.70;33.00;29.71;5
1733184000000;30.70;33.00;29.71;6
1733184000000;30.70;33.00;29.71;6
1733184000000;30.70;33.00;29.71;7
1733184000000;30.70;33.00;29.71;4
1733184000000;30.70;33.00;29.71;7
1733184000000;30.70;33.00;29.71;4
1733184000000;30.70;33.00;29.71;6
1733184000000;30.70;33.00;29.71;7
1733184000000;30.70;33.00;29.71;4
1733184000000;30.70;33.00;29.71;4
1733184000000;30.70;34.00;29.81;7
1733184000000;30.70;34.00;29.81;4
1733184000000;30.70;34.00;29.81;4
1733184000000;30.70;34.00;29.81;7
1733184000000;30.70;34.00;29.81;6
1733184000000;30.70;34.00;29.81;7
1733184000000;30.70;34.00;29.81;7
1733184000000;30.70;34.00;29.81;7
1733184000000;30.70;35.00;29.92;5
1733184000000;30.70;35.00;29.92;7
1733184000000;30.70;35.00;29.92;5
1733184000000;30.70;35.00;29.92;7
1733184000000;30.70;35.00;29.92;6
1733184000000;30.70;34.00;29.81;6
1733184000000;30.70;34.00;29.81;5
1733184000000;30.70;34.00;29.81;4
1733184000000;30.70;35.00;29.92;4
1733184000000;30.70;35.00;29.92;6
